Date,Cumul des personnes avec des analyses négatives,Cumul de cas confirmés,Nouveaux cas,Nombre cumulatif de décès,Nouveaux décès,Hospitalisations,Soins intensifs,Personnes testées,Cas actifs,Tests (Volumétrie),Hospitalisations (nouvelle méthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montréal et Laval,Régions à proximité,Autres régions,,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile Décès,Inc Hors-SI,Inc SI,Moy. mobile (cas),Analyses nég (Nouv.),Cas labo (Nouv.),Cas labo (ancien)
27/02/2020,91,1,,,,0,,92,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,,0,0,0,0,0,,,,,,,,,,,0
28/02/2020,104,1,0,,0,0,,105,1,,,,0,0,0.1323698573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0219437367,,1,0,1,1,0,,,,,,,,,,,1
29/02/2020,138,1,0,,0,0,,139,1,,,,0,0,0.1323698573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0219437367,,0,0,0,1,0,,,,,,,,,,,1
01/03/2020,189,1,0,,0,0,,190,1,,,,0,0,0.1323698573,0,0,0.04841074777,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.03986601829,0,0.0219437367,,0,1,1,1,1,,,,,,,,1.3,,,1
02/03/2020,203,1,0,,0,0,,204,1,,,,0,0,0.1323698573,0,0,0.1452322433,0,0,0,0,1.111135803,0,0,0,0,0,0,0,,,,,,,0.1195980549,0,0.0438874734,,3,0,3,4,1,,,,,,,,1.4,,,4
03/03/2020,203,1,0,,0,0,,204,1,,,,0,0,0.1323698573,0,0,0.1452322433,0,0,0,0,1.111135803,0,0,0,0.1594977734,0.06979579843,0,0,,,,,,,0.1195980549,0,0.08777494679,,2,0,2,6,1,,,,,,,,1.6,,,6
04/03/2020,242,2,1,,0,0,,244,2,,,,0,0,0.1323698573,0,0,0.1452322433,0,0,0,0,1.111135803,0,0,0,0.1594977734,0.2093873953,0,0,,,,,,,0.1195980549,0,0.1316624202,,2,0,2,8,1,,,,,,,,1.6,,,8
05/03/2020,260,3,1,,0,0,,263,3,,,,0,0,0.1323698573,0,0,0.1452322433,0,0,0,0,1.111135803,0,0,0,0.1594977734,0.2791831937,0,0,,,,,,,0.1195980549,0.06786277062,0.1316624202,,1,0,1,9,1,,,,,,,,1.6,,,9
06/03/2020,303,3,0,,0,0,,306,3,,,,0,0,0.1323698573,0,0,0.1452322433,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.1195980549,0.1357255412,0.1536061569,,2,0,2,11,1,,,,,,,,1.3,,,11
07/03/2020,340,4,1,,0,0,,344,4,,,,0,0,0.1323698573,0,0,0.1452322433,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.1195980549,0.1357255412,0.1536061569,,0,0,0,11,1,,,,,,,,1.3,,,11
08/03/2020,376,4,0,,0,0,,380,4,353,,,0,0,0.1323698573,0,0,0.1936429911,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.1594640731,0.1357255412,0.1536061569,,1,0,1,12,1,,,,,,,,2.4,,,12
09/03/2020,465,5,1,,0,0,,470,5,68,,,0,0,0.1323698573,0,0,0.2420537388,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.1993300914,0.1357255412,0.1536061569,,1,0,1,13,1,,,,,,,,3.1,,,13
10/03/2020,570,8,3,,0,0,,578,8,145,,,0,0,0.1323698573,0,0,0.3388752344,0,0,0,0,1.111135803,0,0,0,0.3189955468,0.3489789922,0,0,,,,,,,0.279062128,0.1357255412,0.1536061569,,1,1,2,14,2,,,,,,,,3.4,,,14
11/03/2020,798,13,5,,0,0,,811,13,225,,,0,0,0.1323698573,0.191445818,0.2027727141,0.4841074777,0,0,0,0,1.111135803,0.2323911422,0,0,0.4784933202,0.5583663875,0,0,,,,,,,0.3986601829,0.2714510825,0.2633248404,,10,0,10,24,2,,,,,,,,6.1,,,24
12/03/2020,1079,17,4,,0,0,,1096,17,377,,,0,0,0.1323698573,0.191445818,0.4055454282,0.629339721,0,0,0,0,1.111135803,0.2323911422,0,0,0.6379910936,0.6281621859,0,0,,,,,,,0.5182582377,0.3393138531,0.3072123138,,6,0,6,30,2,,,,,,,,7.9,,,30
13/03/2020,1399,24,7,,0,0,,1423,24,287,,,0,0,0.1323698573,0.191445818,0.4055454282,0.7261612165,0,0,0,0,1.111135803,0.2323911422,0,0.1922736747,0.6379910936,0.6979579843,0,0,,,,,,,0.5979902743,0.4750393943,0.3072123138,,4,0,4,34,2,,,,,,,,10.1,,,34
14/03/2020,2270,39,15,,0,0,,2309,14,695,,,0,0,0.3971095718,0.7657832718,0.6083181423,0.9198042076,0,0,0,7.375719133,1.111135803,0.2323911422,0,0.1922736747,1.116484414,1.046936976,0,0,,,,,,,0.7574543474,0.6786277062,0.5705371541,,19,0,19,53,2,,,,,,,,16.1,,,53
15/03/2020,3079,50,11,0,0,2,0,3129,22,811,,,0.5074236074,0,0.7942191436,0.7657832718,0.6083181423,1.210268694,0,0,0,7.375719133,1.111135803,0.6971734265,0,0.3845473493,1.116484414,1.046936976,0,0,,,,,,,0.9966504571,0.7464904768,0.7021995743,,13,0,13,66,2,0,0,0,0,,,,20.6,,,66
16/03/2020,4778,74,24,0,0,5,0,4852,41,1157,,,0.5074236074,0,0.7942191436,0.9572290898,1.01386357,1.403911685,0,0,0,7.375719133,1.111135803,0.9295645687,0,0.576821024,1.435479961,1.465711767,0,0,,,,,,,1.15611453,1.221529871,0.8338619945,,17,0,17,83,2,0,0,0,0,,,,30.3,,,83
17/03/2020,5213,94,20,0,0,2,4,5307,59,1459,,,0.5074236074,0,1.191328715,0.9572290898,4.663772424,1.74278692,0.4987133196,0,0,7.375719133,1.111135803,2.323911422,0,1.345915723,1.754475508,1.605303364,0,0,,0,1,0,0,,1.435176658,1.696569265,1.492174095,,44,0,44,127,2,0,1,0,0,.,,,48.3,,,127
18/03/2020,6331,121,27,1,1,3,4,6452,83,2246,,,1.522270822,0,1.853178002,0.9572290898,6.083181423,2.033251406,0.9974266393,0.6774333406,0,7.375719133,1.111135803,2.323911422,1.129318231,3.268652469,2.073471054,1.675099162,0,0,,1,1,1,0,,1.873702859,2.510922513,1.887161356,,40,1,41,167,3,1,0,1,0,.,,,72,,,167
19/03/2020,7666,139,18,1,0,4,6,7805,98,3597,,,1.522270822,0.3601890272,2.250287574,1.148674908,10.34140842,3.727627578,0.9974266393,0.6774333406,0,7.375719133,1.111135803,2.323911422,2.258636461,3.845473493,2.073471054,2.024078155,0,0,,1,1,1,0,,3.468343591,2.850236366,2.52352972,,73,1,74,240,4,0,0,0,0,.,,,104.4,,,240
20/03/2020,9242,181,42,4,3,9,10,9423,136,3990,,,1.522270822,0.7203780544,3.044506717,1.531566544,13.18022642,6.099754219,1.994853279,0.6774333406,0,7.375719133,2.222271606,3.950649417,3.613818338,5.76821024,4.625435429,3.001219333,0,0,,1,2,1,0,,5.660974597,5.021845026,3.467110398,,122,8,130,362,12,0,1,0,0,1.1,,,151.4,,,362
21/03/2020,9786,219,38,4,0,11,13,10005,171,3995,,,1.522270822,0.7203780544,5.162424433,2.297349816,15.00518084,10.55354301,2.742923258,0.6774333406,1.110703853,7.375719133,3.333407409,4.647822844,5.646591153,7.690946986,5.582422069,5.164889084,0,0,,1,3,1,0,,9.687442443,7.057728144,4.65207218,,183,2,185,545,14,0,1,0,0,1.3,,,183.4,,,545
22/03/2020,11211,628,409,4,0,25,20,11839,573,4434,,,2.02969443,1.440756109,8.471670865,3.828916359,23.11608941,14.81368882,3.241636578,1.354866681,1.110703853,7.375719133,3.333407409,6.274560839,8.808682199,10.57505211,7.974888671,6.70039665,0,0,,1,3,1,0,,13.75377631,9.568650657,6.868389586,,239,1,240,784,15,0,0,0,0,2.1,,,230.3,,,784
23/03/2020,12202,1013,385,4,0,36,31,13215,950,3952,,,2.02969443,2.161134163,12.17802687,6.892049447,32.03808883,21.30072902,3.740349897,2.032300022,1.110703853,7.375719133,10.00022223,8.598472261,15.58459158,14.61279927,9.250870858,9.771411781,0,0,,2,3,3,0,,20.29180331,12.55461256,9.896625251,,339,7,346,1123,22,1,0,2,0,3.4,,,272.4,,,1123
24/03/2020,26634,1339,326,6,2,43,35,27973,1258,4024,,,3.044541644,3.601890272,14.42831444,8.040724354,35.28245225,28.32028744,3.989706557,2.032300022,2.221407706,7.375719133,10.00022223,10.4576014,21.23118273,16.7278097,10.52685305,11.44651094,0,0,,3,3,4,0,,27.06902642,14.52263291,11.41074308,,258,10,268,1381,32,1,0,1,0,3.7,,,318.6,,,1381
25/03/2020,31854,1629,290,8,2,63,43,33483,1514,5394,,,3.044541644,5.042646381,15.88438287,10.52951999,42.98781539,37.42150802,4.737776537,5.419466724,7.774926971,7.375719133,10.00022223,12.78151282,28.23295576,21.34237789,12.28132855,13.2612017,0,0,,7,6,4,1,,35.79968442,17.64432036,13.6928917,,362,7,369,1743,39,4,3,0,1,5.4,,,352,,,1743
26/03/2020,32335,2021,392,18,10,91,50,34356,1868,5299,,,3.551965252,7.203780544,17.3404513,12.63542399,50.08486038,46.18385337,4.987133196,11.51636679,11.10703853,7.375719133,10.00022223,16.73216224,34.10541056,24.03420933,15.31178625,15.63425885,0,5.439216753,,9,8,9,1,,44.05195021,20.5624195,16.30419637,,364,5,369,2107,44,2,2,5,0,6.9,,,399.4,,,2107
27/03/2020,43589,2498,477,22,4,107,57,46087,2296,6119,,,4.059388859,7.203780544,19.98784845,16.08144871,55.96526909,57.94766508,7.231343135,16.93583351,14.43915009,7.375719133,12.22249383,19.05607366,42.01063818,27.87968283,19.45872836,17.5885412,7.012622721,5.439216753,,11,9,9,1,,55.13470329,24.22700911,18.95938851,,450,3,453,2557,47,2,1,0,0,8.3,,,432.9,,,2557
28/03/2020,49364,2840,342,22,0,120,72,52204,2579,5773,,,4.059388859,7.203780544,22.50287574,19.1445818,64.48172308,67.67822538,7.730056454,18.96813354,19.99266935,7.375719133,12.22249383,20.21802937,51.04518402,33.45561939,21.05370609,20.86894373,7.012622721,5.439216753,,20,11,11,1,,64.7424137,27.89159872,21.68041186,,411,8,419,2968,55,9,2,2,0,10.3,,,499.1,,,2968
29/03/2020,56285,3430,590,25,3,157,78,59715,3120,6856,,,5.581659681,9.364914707,26.07686188,27.95108942,71.37599536,80.36184129,11.22104969,21.00043356,26.65689247,7.375719133,18.88930865,21.61237622,60.98318445,41.53111373,27.5931148,23.03261348,14.02524544,5.439216753,,26,12,14,1,,76.94141529,33.86352254,25.58639699,,557,15,572,3525,70,6,1,3,0,11.3,,,546.7,,,3525
30/03/2020,63378,4162,732,31,6,204,82,67540,3769,7511,,,7.611354111,11.16585984,29.51847817,35.99181378,75.02590421,93.2391002,15.95882623,24.38760026,33.32111559,14.75143827,23.33385186,26.26019907,70.92118488,49.22206071,32.85654132,26.17342441,14.02524544,16.31765026,,34,13,18,1,,89.29988096,39.76758358,29.60210081,,536,44,580,4061,114,8,1,4,0,13.3,,,619.7,,,4061
31/03/2020,65205,4611,449,33,2,225,82,69711,4115,7569,,,9.133624933,16.56869525,33.35720403,42.50097159,81.71740378,109.214647,17.95367951,27.77476696,38.87463486,14.75143827,24.44498767,29.97845734,91.24891303,59.41256547,38.91745671,31.1987219,14.02524544,16.31765026,,46,13,20,3,,106.0436086,47.30035112,34.01279188,,682,50,732,4743,164,12,0,2,2,18,,,666,,,4743
01/04/2020,69146,5518,907,36,3,269,96,74542,4886,6493,,,9.64104854,18.36964039,38.51962846,56.66796212,90.03108506,123.979925,20.44724611,32.51680035,45.53885797,14.75143827,44.44543212,30.67563077,104.5748682,64.02713366,43.86188769,36.71258998,14.02524544,16.31765026,,59,14,21,3,,120.5548393,52.59364723,39.71816342,,646,56,702,5389,220,13,1,1,0,22.6,,,721.6,,,5389
02/04/2020,77618,6101,583,61,25,334,107,83570,5305,7182,,,13.7004374,21.61134163,41.03465575,67.58037374,96.11426648,143.8283316,21.6940294,41.32343377,55.53519265,14.75143827,48.88997533,31.14041305,128.290551,73.44854372,52.793763,43.62237402,42.07573633,16.31765026,,75,17,24,4,,141.0858387,62.70520005,44.43606681,,806,74,880,6195,294,16,3,3,1,27.7,,,731.1,,,6195
03/04/2020,83454,6997,896,75,14,348,130,90227,5978,7743,,,13.7004374,24.49285385,44.34390218,78.68423118,103.6168569,160.8205041,23.19016936,53.5172339,58.86730421,14.75143827,51.11224694,33.23193333,141.1647788,82.86995378,59.9711628,51.23011605,42.07573633,16.31765026,,97,25,29,5,,157.3511742,73.02034119,49.19785768,,694,83,777,6889,377,22,8,5,1,33.3,,,774.3,,,6889
04/04/2020,88308,7944,947,94,19,371,154,95955,6614,4990,,,14.71528461,31.69663439,46.06471033,90.5538719,111.32222,177.2801583,30.4215125,56.22696727,68.86363889,14.75143827,64.44587658,35.55584475,152.6838248,91.32999546,66.67006929,60.23377405,56.10098177,21.75686701,,127,34,33,7,,172.9387873,81.63891306,55.56154132,,696,112,808,7585,489,30,9,4,2,38.7,,,783,,,7585
05/04/2020,91965,8580,636,121,27,369,164,100113,6903,3978,,,14.71528461,37.0994698,47.52077876,97.44592134,113.9582653,189.9153635,32.9150791,65.71103403,79.97067742,14.75143827,71.11269139,36.48540932,182.2719624,98.05957408,69.38153143,65.53825473,56.10098177,21.75686701,,159,42,37,9,,188.5662665,87.95015072,58.94087677,,553,86,639,8138,575,32,8,4,2,45.7,,,781.6,,,8138
06/04/2020,95681,9340,760,150,29,419,164,104526,7278,4805,,,15.73013183,39.98098202,50.43291562,109.1241162,117.4054015,212.0390752,34.1618624,71.8079341,83.30278898,14.75143827,77.77950621,41.59801445,201.4703723,114.0182891,72.89048245,70.98232701,63.11360449,27.19608376,,200,48,41,10,,210.1736484,96.56872259,63.61489269,,792,90,882,8930,665,41,6,4,1,52,79,20,763.1,,,8930
07/04/2020,99780,10031,691,175,25,451,181,109270,7566,5394,,,16.74497904,44.30325035,52.94794291,114.4845991,122.8802647,232.42,34.66057571,74.51766746,87.74560439,14.75143827,87.77972844,46.01344615,216.8291003,125.7469832,78.15390897,76.77537828,63.11360449,27.19608376,,244,54,44,11,,229.6681313,104.7122551,67.6305965,,716,77,793,9646,742,44,6,3,1,56.3,98,19,743.4,,,9646
08/04/2020,103074,10912,881,216,41,483,196,113365,7852,4968,,,16.74497904,45.38381743,54.80112091,121.3766486,126.935719,250.6708519,36.15671567,84.67916757,93.29912365,14.75143827,91.11313585,47.64018415,230.8326463,136.8988564,84.05532659,80.1953724,63.11360449,27.19608376,,293,61,52,11,,247.1693134,112.2450226,70.74660711,,604,88,692,10250,830,49,7,8,0,59.4,89,25,723.1,,,10250
09/04/2020,107266,11677,765,241,25,547,186,118217,8132,5508,,,17.25240265,50.78665284,56.65429891,126.5456857,131.5994914,267.7114352,37.90221229,87.38890093,102.1847545,36.87859566,96.66881486,51.12605128,252.9672837,145.5511717,89.47825088,87.10515644,70.12622721,27.19608376,,341,67,61,15,,265.1090216,120.7278689,74.60870477,,649,102,751,10899,932,48,6,9,4,66,92,26,745.6,,,10899
10/04/2020,111651,12292,615,289,48,612,146,123115,8127,5267,,,17.25240265,52.22740894,58.11036734,136.1179766,138.8993092,282.5735347,40.14642223,88.74376761,104.4061622,36.87859566,102.2244939,53.91474499,266.5191024,153.8189397,92.34921081,92.68882032,70.12622721,27.19608376,,390,78,66,16,,279.7398503,127.514146,78.38302749,,553,86,639,11452,1018,49,11,5,1,71.4,88,22,757.7,,,11452
11/04/2020,114811,12846,554,328,39,634,156,126771,8095,6923,,,17.25240265,54.74873213,59.56643577,143.7758093,141.5353544,294.9666861,42.63998883,90.77606763,106.6275699,36.87859566,106.6690371,57.63300326,290.4606489,166.1244549,98.56962397,99.24962537,77.13884993,27.19608376,,442,87,68,20,,294.1713489,138.3721893,81.54292557,,587,79,666,12039,1097,52,9,2,4,77,81,16,782.1,,,12039
12/04/2020,118979,13557,711,360,32,664,166,131570,8261,6230,,,17.25240265,58.35062241,66.18492863,150.4764129,145.1852633,310.9906437,44.13612879,91.45350098,106.6275699,51.63003393,108.8913087,63.21039067,310.7883771,176.8917807,103.9925483,108.8116498,77.13884993,27.19608376,,512,100,74,23,,310.9549426,150.6553508,85.80001049,,713,83,796,12752,1180,70,13,6,3,82.3,87,11,841.6,,,12752
13/04/2020,124295,14248,691,435,75,730,161,137451,8208,7016,,,17.25240265,61.23213462,68.03810663,159.2829205,145.7935814,337.2292689,44.63484211,91.45350098,107.7382737,51.63003393,110.0024445,65.76669324,338.5696055,191.1200326,111.8079392,115.2328632,84.15147265,27.19608376,,573,115,85,26,,337.4658448,161.3098058,88.98185231,,868,99,967,13620,1279,61,15,11,3,86.3,75,18,872.7,,,13620
14/04/2020,129498,14860,612,487,52,737,190,143174,7982,7174,,,17.25240265,66.63497003,70.55313392,164.069066,151.8767629,359.9823204,46.87905205,92.13093432,111.0703853,51.63003393,114.4469877,66.92864895,364.9956521,211.5010421,115.3168902,124.8646834,84.15147265,27.19608376,,636,132,95,29,,360.8671975,174.7466343,92.90978118,,833,131,964,14453,1410,63,17,10,3,89,116,13,928.1,,,14453
